SEQN,y
895273,-1.1640892
67101,1.3954349
844595,1.1899493
836242,-2.0861082
834257,1.3620312
854368,-1.3674812
760016,-0.5914563
596462,2.5023503
633532,1.4718046
667787,-1.939379
940492,-0.09750396
595309,-0.38658223
480284,1.6907916
69795,-2.7713234
799744,-1.1220288
679078,1.2709231
89634,-0.9303948
242610,-2.5709443
506243,-1.6647904
629303,2.0166004
944602,1.4239771
189688,-2.665415
779820,-0.6848184
154465,-0.6858915
968031,0.42847514
414715,0.8764633
570576,1.6226088
618793,-0.50715137
362762,0.010866195
83879,-1.8766434
662746,0.0034202784
895571,-2.4440742
998963,-2.2920122
665880,0.67567706
79174,-1.2796406
232405,-2.0726902
749880,-2.1484783
335292,-0.69039905
72481,-0.7362063
183128,1.0286255
616115,1.6126461
197887,-1.5560036
471727,-1.3719312
758525,-2.0759282
513770,1.080531
53859,-2.2098203
570256,-1.7675388
922503,1.6296208
114849,-0.012204424
976241,0.8434083
294164,-2.0159519
1673,-0.9510057
608042,-0.8903978
953535,-3.348805
534896,2.6079335
457836,-0.9691558
747839,-2.1864
598428,1.5685678
471004,0.9299053
264115,1.5887504
41059,-1.253517
169476,-2.3672752
44348,-0.44437134
877003,-1.4169381
68582,-0.43344238
789867,-1.7454658
140519,-2.4249048
791063,2.4004633
655062,-0.21170175
830944,-0.54282427
520123,-2.557278
861819,-0.51053774
481735,0.87812054
601545,0.5879533
890837,1.273338
256221,1.312837
964431,0.22632629
94453,-1.5922326
922866,-1.516115
745427,1.1224415
111058,1.2435073
149161,-1.6276922
226861,-1.0024623
114221,-0.51606953
234041,-0.22729903
676184,-1.7809306
398310,-1.6041503
255590,-1.2082918
634833,-1.5464063
63643,-0.21522653
171513,1.9585392
336725,0.049840137
517460,-0.98931
945644,-0.7318398
32558,0.19514638
530284,0.43122214
567509,1.1132673
476683,0.6442397
535734,-2.419532
687964,-0.43842044
368497,-1.4945945
318596,-2.7800918
369103,2.208088
156454,-0.80054975
571830,-1.2487202
505472,-1.0390826
172043,1.5252666
21476,2.0820422
928856,-0.7196165
80678,0.5319259
769968,-1.9954346
960671,0.35329586
571868,-1.988508
47324,0.6903365
411252,-0.55053943
565031,1.8510773
154575,0.2613839
613090,0.21709728
321540,0.32572863
376317,2.9146986
812291,0.2501247
880152,-1.4710592
45820,0.75488234
547048,-0.5548691
80957,0.36832058
817752,-1.5787854
565392,2.045393
206238,-2.869573
445017,0.6129241
427205,-0.112262174
675439,1.0016712
337016,3.513053
503743,-0.36790663
384707,0.44594324
736060,1.3396986
776877,-1.1304585
832693,-0.14509907
337380,0.62499976
588610,0.5399309
908039,-1.3309606
735473,-0.854692
968557,2.2363856
357037,0.92354727
452327,-0.6961467
936967,1.2405587
55345,-1.1668607
381051,-3.1314697
622828,0.6302718
966202,-1.2187527
957041,-1.3461341
398039,-2.6208105
673885,0.047092363
278857,2.4578846
698073,-0.019500583
112240,-1.8255203
285875,0.00061932206
141925,1.105901
261439,-2.7247765
238678,2.5727339
662852,0.49885193
267636,1.6036712
397872,-1.3475286
481003,-1.6435432
295331,0.83536935
973146,0.42902267
956862,-0.7174913
4361,-1.0154734
186178,-0.0716548
950323,-1.3441973
540126,0.10266879
950019,-1.102548
101413,-1.1197157
486800,1.8730346
666229,-2.1646588
151672,0.16667843
286232,-1.5718732
864498,-2.1035502
391943,-0.48796198
722144,-1.1227684
405670,-0.7296686
661725,0.5933754
949414,-0.20558165
536847,2.280141
904593,1.3432198
502573,0.71251416
243458,-1.3465798
355068,0.0076165795
342420,0.7531773
726382,-1.47627
87332,-0.097465664
87127,0.8887687
871626,0.119713604
366683,0.8154215
371369,1.2774216
332976,-0.32434535
646646,0.07813233
869293,-1.1412721
394915,1.7066634
303208,-0.18333066
479123,-1.0758798
598462,0.17768052
197153,2.4688258
161497,-1.7708089
987862,-0.007400885
38834,1.5519378
8233,-0.11288047
204137,0.9867641
366380,4.0379453
613643,-0.6818255
868871,-1.3294662
748410,1.7129896
616484,-1.2243922
52281,-1.6497525
845945,1.4301403
80645,0.9556548
999867,1.7207241
292331,0.91096073
354152,2.3428082
601123,-2.1322076
124610,-1.8965051
201121,-1.2014037
761021,-0.25939554
23462,-1.3029019
625227,1.0705707
736213,0.4343689
452541,3.3709738
806415,0.29522204
726777,0.72876847
627550,-2.47817
113112,-2.2829256
232755,-0.2635139
34257,-1.3463484
80730,0.47046882
742701,0.3932788
13427,-0.49260902
748813,-1.1727135
573331,-2.0088615
674283,0.37175325
457357,-0.73723423
304127,0.45346323
975312,-1.3475955
251825,-1.7950289
854290,0.81182206
739517,0.3983781
137814,0.08739278
525367,-1.7232585
222074,-1.0478787
548137,-0.52506983
216229,-2.9443572
213124,0.039291054
309582,1.5996842
859348,-1.8701768
592434,-0.83099425
564208,-1.3397198
632506,-0.18385634
848979,-2.8544245
190277,0.45022967
802150,-0.46015868
793607,-1.5852175
348559,-0.25893867
963977,-3.0026517
112924,-0.5935278
373305,-2.4557195
901855,-0.39614224
72975,1.4116428
542253,-1.136941
466416,0.7423329
434878,-1.2693173
647052,1.3922144
276044,1.5334816
236393,-0.030749947
636257,0.8828776
797483,-1.4294075
394610,1.185236
198589,1.1431465
329623,-0.107856855
927211,0.0009613633
190948,0.7338873
896515,2.3218164
351798,-1.0821464
24990,-0.3990626
741528,0.18472555
228055,-1.2333659
427871,0.5315986
97618,-2.0270233
211054,1.7620239
401441,-0.012240589
859216,1.8171632
236884,1.5973119
86305,-0.898776
556678,2.3113747
323106,1.7835093
169978,-1.26041
730088,1.5449531
914192,-2.026125
903128,2.036587
929646,1.920383
281037,-0.48635626
161104,-1.3830497
383743,-1.6128354
529160,-1.7399209
194336,-0.901875
13232,-1.1411955
351175,0.4695526
733772,-1.6884537
97403,1.8869114
407358,0.77325517
762575,1.2639089
713111,-3.2333896
752025,-2.0441067
228318,0.44099236
958248,-0.12572962
246345,-2.7306287
888346,-0.82232517
506761,1.1292167
671089,-1.1960402
358939,-1.2541887
640358,-1.7580838
757647,1.4729002
828870,0.318098
997829,-0.20715576
506124,1.5692302
614443,-0.63106364
648695,-1.9791381
80194,-0.5185519
15740,-1.0337079
450106,1.1424806
696722,-1.824142
165621,3.1426616
446808,-1.099567
496615,0.4809125
867563,3.4854834
265977,1.2672398
849530,0.5525095
13015,-0.12060185
262532,-1.2134864
328921,-0.00024574995
586140,1.1686189
691645,2.5247881
775848,0.45556948
459554,-0.05627796
413680,-1.1130009
270774,-1.1738029
567986,-0.64614373
668692,0.91613233
251236,-1.0197167
207296,-1.9201713
33396,1.3045901
371455,-0.049785122
665377,-0.75335383
801790,0.71794426
122348,1.7363936
613427,-1.7739327
787284,-1.6352916
838625,0.17590621
860705,-1.5986865
184426,0.51829743
373535,-1.3499177
698118,1.4497806
589952,-0.12515205
856125,1.48805
551576,-1.8324103
186202,0.4147144
505450,-1.728102
228024,-1.7215247
963807,1.9806006
566502,-0.3091159
884598,-0.0034487993
215179,-2.0641274
204572,-1.5130392
265538,-0.08516374
499872,-1.5647357
538899,0.9478109
384174,-1.1449399
362533,-1.5112581
424027,0.0864445
484181,0.19746155
27872,0.36773017
727870,-0.97048426
588140,1.1356168
895499,-2.1852193
558233,-1.2335846
253466,1.813741
156902,-3.798991
764290,1.2748449
250303,1.1705422
600616,-0.83344024
446040,0.14568394
118198,-0.5205816
580382,1.2090595
712919,-0.37455806
808667,-2.2425723
704531,-2.6354303
521671,1.1136372
191110,-1.4126693
224846,-2.105642
927520,0.450742
532562,1.4430897
190372,-1.2250421
719582,-1.1469738
445175,-1.7192819
503719,0.47442818
256773,2.0925221
818326,-0.16773802
177749,1.6309204
314711,0.30108345
440037,1.5891188
738129,-1.2505562
262191,2.378334
373386,1.0927377
735762,1.5121326
613778,-0.6036149
583108,-0.1987834
786122,-0.60982037
683435,-1.1405915
265557,1.4347627
376966,3.0355916
143737,-2.064938
895749,0.7780645
141951,2.6389434
939154,-0.26757014
21222,1.005073
773368,-1.3377447
290163,1.0086443
284252,-1.7894897
500317,-0.67447996
446823,2.4823098
685557,2.115048
978930,-0.043376893
974157,-1.7376742
177305,-1.7563628
95069,-0.4441294
251117,-1.788145
86581,2.389922
869260,1.23926
209853,-2.589308
258594,-0.70433354
291653,-2.6690838
391639,-1.2374723
468221,0.18325491
243139,-1.428575
466719,0.3364991
536562,-1.4576664
438449,-0.031795144
181073,2.5367246
289366,-0.5431473
486425,-2.116354
140284,0.6284233
166081,0.18235272
599670,2.3922138
693928,-1.2597625
603584,2.74778
129524,0.24331254
508298,1.7343372
893612,0.09827082
245195,-0.8194796
85179,-1.7794844
842991,-2.3696952
515131,0.011905432
680752,-1.7397118
200992,-1.3768694
589911,0.8578656
112919,1.2444797
695688,-2.177444
394534,2.3802164
588592,-1.1033916
582673,1.2860665
920837,-0.50620306
537662,-2.1388607
460612,-1.6439605
322359,-1.1764717
366830,-2.5387344
834164,0.43681365
359094,-0.7741168
425032,-1.0464272
269731,-1.0691254
196952,-2.6938758
642142,2.7893405
435802,0.1297033
658127,2.9902186
298271,-2.6027539
297998,1.7664579
323082,-1.7430238
192733,-1.8955685
960214,0.03972861
985651,1.2112429
211045,-1.5700208
211155,-0.54150563
500530,-1.941293
667157,1.0449407
680211,1.0137446
409596,-0.9744514
597736,-2.8339362
95508,-2.1637208
265153,1.4783659
407579,-0.24558812
428585,-1.7233982
97429,-2.0433183
689931,0.26592994
209181,0.80829144
893079,-1.0496699
548716,2.3819938
890673,-1.7407022
469639,0.27839398
28762,-1.3926687
711289,0.73855066
505225,-0.91541994
509923,-1.1100178
924430,-1.096435
371244,1.0366378
448048,0.6079689
472661,0.8672903
216201,0.75281227
382308,0.114335135
423202,-1.0217956
967111,-1.6243794
751684,0.945872
445602,-1.0324421
906113,-2.828474
254154,0.8337341
691496,0.77840275
978985,-0.46426752
439731,0.35490143
242163,-0.24577199
185111,-1.8136716
540043,-1.8809311
442182,1.2201376
963871,-0.08816527
810883,2.0371616
790417,1.0279661
929887,2.221352
476610,0.5305993
584312,0.42539
804431,-2.140603
839020,-2.0435452
450628,-0.87091947
915496,-0.39398283
796724,-0.63724595
350453,0.088853896
109356,0.44880146
535529,1.4871987
823278,-1.5435543
220255,-2.0129752
76556,-1.0345038
44529,0.97335577
698867,-0.23278546
542162,-1.0415294
92057,-0.6246093
380739,1.2833927
395197,1.5962671
209784,0.6789108
576308,-2.5060222
652736,-1.3443611
192856,-1.755794
665941,-1.376132
185513,-0.66826725
777349,-2.6758287
232614,1.7325284
865066,0.4225406
45503,-0.087041855
817460,1.5112395
77958,1.0019909
707197,-0.444954
837338,0.7482432
546795,0.23188137
694118,-1.4633226
515934,0.22329926
562712,0.06486258
84284,-2.350312
80043,1.3348192
281073,0.08272922
180859,-1.3844678
330821,0.33763462
193290,1.4303169
606125,-1.8900839
809156,0.2648292
99959,0.63575405
510503,-0.93788505
185703,1.1908436
411249,0.8410971
934176,0.42886114
136814,-0.7901995
917657,0.7508491
270466,-0.018718868
734349,1.6337821
527475,-0.27671224
430872,-2.0776591
121953,-0.67379284
186004,-0.7151489
893919,-3.3455808
802810,-2.080369
814698,0.23151115
528333,-2.0272224
983278,1.8534975
771998,0.47540754
164304,1.3253567
777699,-2.1493053
906331,-0.8457925
208711,-2.4595919
8868,-0.6378479
904899,-1.0720481
459559,0.14573184
442287,1.7238064
853597,0.845963
68657,1.2542858
892803,1.5745404
84123,0.44080147
626320,-1.4671891
500168,2.3511052
731458,-1.406574
85063,2.5416074
955167,-0.021683186
499732,1.4920163
364597,-0.30829924
935372,-1.8784356
797189,0.74728346
636381,0.29695615
225560,-0.75273806
222876,-0.54672915
618051,-1.657764
766,-1.5492885
105357,-2.2087152
851987,1.2584198
660488,0.6620036
871990,2.36256
434183,-0.8526602
334679,-1.2219696
651921,1.901756
399823,2.3168106
611115,1.1150427
617474,-0.64217836
249316,-0.95394284
892071,-2.11405
91043,-1.4051421
579355,-1.6738739
159248,2.0993
941900,-0.842458
128599,2.8817115
43420,1.1490587
251188,-1.2122045
250693,-0.13167211
12387,-1.6423213
647375,-0.96597815
989999,0.32720757
129801,-0.75257325
906554,-0.27617568
971264,1.0088967
595242,1.0009325
971691,-1.26538
755860,-0.6840253
681363,0.08728871
705718,-0.3758241
581479,0.87538695
900843,-0.44476676
674245,-0.023103371
765278,1.8009083
162950,-1.9863033
609519,0.9822959
418640,-2.7711313
977023,0.55519736
304462,0.6341159
286651,1.1095786
43076,-0.10240227
676275,0.6984528
277636,1.1911128
363818,-2.0608406
606593,1.505617
310888,-2.2469869
481511,0.0067077577
764053,-0.68012965
231894,-0.32225096
756691,2.1063466
503430,3.1154065
191113,0.19480285
566111,-1.1165813
773398,0.2662034
801550,-0.41058677
546318,-0.46916142
974285,1.0078382
903609,-0.5913671
577321,-0.7921835
94686,0.3815946
639196,-2.7857041
281700,-1.1347985
986267,-1.3819783
662017,0.34715772
409592,0.84841746
800639,-1.3523637
460189,1.4432147
327044,-0.7122681
338838,-1.6871084
454071,-2.878766
406407,0.80753094
101542,0.2638141
106068,2.0216668
340268,-0.040336877
83293,-0.35091326
552224,1.0269716
720580,-0.09626277
854732,1.4104543
895353,-0.5555067
778673,-0.22846583
948404,0.92856705
909319,1.6404655
275884,-0.44333014
729935,0.6590724
803774,-1.0451566
871796,-3.0863996
204056,-1.670747
187069,-1.2075158
260708,1.0341784
610987,1.2126238
317777,0.018656973
529345,-0.31046283
883074,-1.3237875
36891,0.9475735
921814,-1.4717584
465031,-0.95467055
838369,-1.0756372
336635,0.45866907
184570,2.8792214
666931,0.9379807
441811,2.5243893
351390,-0.14564328
309342,-0.35161543
151092,1.9407227
5208,-2.5583107
281886,-1.1633013
760630,-2.2660875
976595,-0.48470005
120867,0.12412414
370946,-1.3724377
16479,-1.3764322
150117,0.47004724
900074,1.3821899
562355,2.2095325
275133,0.30047828
631965,1.1709397
690325,-1.9595337
650125,-1.459228
83709,-0.63963246
11681,0.5790806
801613,-0.040026322
697652,-2.1169372
543446,-1.1526333
930400,-0.1716246
817361,2.554564
449839,1.485097
455564,-0.34474805
942343,0.49548912
506469,-1.1892244
229952,0.7286148
67984,0.80649436
103308,0.88276136
290348,1.6212962
990563,0.7776184
166992,-1.7047229
569759,0.9787122
906688,0.7654425
849677,-0.024633586
473715,-0.80731237
956675,0.26570907
340245,1.7798035
589970,-2.129128
135555,-0.45841622
573878,0.07510182
256072,0.55865085
277561,-3.2189012
827361,0.43100217
872828,0.7613133
235038,-1.1316911
966386,1.7318099
63360,0.28083956
319039,-0.28928268
794985,-2.6618068
807296,2.2409523
423503,0.7056181
689309,2.550533
537956,-1.9194131
200433,2.040485
129319,1.2584531
55860,1.163674
657872,2.2109048
633764,-1.8402883
46523,-0.4217651
928177,-2.0340343
880963,0.64065695
545326,-0.09199813
166661,0.9398239
999318,-2.0493774
793209,-0.72736967
950574,-1.2067635
693363,-0.0053327084
641351,-0.102332935
800551,-1.6059716
657939,-1.8685862
342282,-1.5002395
121143,-1.9468951
51686,0.50452685
556105,-0.8201972
744829,-1.5675492
169571,-0.36742604
742,1.423814
549518,-2.1813455
366691,-0.9115763
136817,3.7442791
302922,-2.0774257
643780,-0.34928867
438872,0.3641932
263002,-0.25942624
293196,2.026078
706122,-0.34314042
175350,-3.2395315
20274,0.60988706
708367,0.71204907
317876,-1.2752795
406944,-1.9872184
114676,1.859302
176400,-1.0065933
823737,-2.6896987
999961,-0.54005647
432610,0.76750934
196124,-0.75174296
503317,-2.1982112
802540,1.3126113
121234,-2.7110052
46124,-1.7448001
553207,0.9586433
956591,1.2300626
9984,-0.08766951
470054,-1.1994767
65518,-0.5486047
166506,1.1917597
176632,0.12518004
94112,1.7564964
142185,-1.3573219
595600,1.0469586
674923,1.1324241
87465,-0.40464848
237090,-1.2355826
908480,2.360957
158565,-1.6618352
653513,-1.6167938
289030,0.69751453
542530,0.65990907
347976,-0.531115
362095,-0.52719736
5488,-0.39096957
395207,1.0121351
913227,0.36380494
905149,-1.8051732
626294,1.8100722
726645,0.01896733
66586,0.7652979
610956,1.3630388
190701,-0.91944796
727023,-0.7616868
777624,0.31798932
925877,2.05441
127724,1.3779448
771852,1.1492149
387427,-0.4691944
178971,-0.23273805
817791,-1.5558981
449936,-1.7133762
685584,-0.41330275
310987,-0.13870315
883753,1.4913859
351645,0.7770893
82975,-1.5284672
368696,-0.95504916
837938,0.35734397
952412,-0.11714867
516507,2.8840876
72690,-0.474601
433152,1.6977419
607132,1.392392
346202,2.2294297
658062,-2.244448
813960,-0.014726743
351130,0.23939873
310099,-0.4443101
707203,0.60120225
850172,-0.24531427
629964,2.2027445
301002,1.4813296
648652,2.3118448
417280,-0.7852042
473198,-1.9664123
909748,-0.21239068
564702,1.052359
724292,-2.025389
638269,0.31420293
954617,-2.1166668
141286,-0.72884214
697953,-0.8161353
794600,-2.037235
133509,1.4236274
987619,-0.50196224
64472,0.7074621
44526,0.86473346
926491,0.61944693
795155,0.5972775
195586,-0.17703174
444686,-1.1434402
111250,1.8183913
811317,-1.654896
341164,3.5774622
882796,0.5851342
585485,0.35997134
237994,-1.885295
724342,-1.3874999
18280,0.55293304
690766,-0.9457134
213097,-1.2690463
397376,-2.0379632
904628,-2.4321783
761549,-0.7145628
411527,0.62389266
193341,-1.805765
483503,1.6603686
214473,0.12608169
1222,-1.138513
353329,1.2948169
229130,-1.5642543
70123,-0.4208351
676876,1.559066
453938,0.40013534
951823,1.2319099
588145,-2.0353956
163298,0.27815711
905899,2.6980777
650476,0.16109502
330205,2.0317702
268063,-1.4497665
744110,0.0065062344
277576,1.4659382
44594,-0.27906072
643306,-1.9197183
527907,0.34285277
455333,0.4023623
587020,-2.4817207
115602,0.74236286
449120,-1.5178156
844751,0.6699018
898078,0.9826141
604878,-2.0385492
675315,-2.1566541
364821,2.8308573
483846,-1.0877417
748103,2.667694
855893,-0.31645527
941147,1.5279328
765684,-1.7728498
199592,-0.14688534
407115,-0.39173228
541082,-0.8450905
22815,1.4308646
509947,0.9981339
647809,0.37275356
920584,-0.8096506
161517,0.5989351
865915,-2.85072
193090,1.3134282
380630,-1.3604062
854840,-3.0807452
453359,-1.5607269
899613,0.22445081
200694,0.7867964
648066,-1.5548208
47446,-0.70124304
516136,-0.8645579
401850,1.0014974
364885,2.2264667
759722,-0.6189107
120753,-1.801956
185041,0.15678146
173102,-0.5040191
893936,2.565518
549020,1.0101433
124520,2.7440572
373457,1.2663473
65306,0.3857706
43252,0.17716143
685740,0.59848976
567885,0.4481156
330333,0.13879302
511356,-1.9553531
167698,0.1359182
656442,0.79449594
350568,-0.49225965
238900,-1.8942981
705618,-0.6051004
51457,0.7044624
266929,-1.875618
811629,-0.041259274
843861,1.0851891
599914,-2.4831152
284068,-1.045715
351837,1.3640158
835131,-2.096235
345226,-2.4911122
372859,-2.1346989
321168,0.015501618
993481,0.9076934
382849,-0.1593108
172882,1.726602
462304,-0.19000384
409797,2.1356633
899436,-0.41571802
945641,-2.7579122
103933,-1.1283325
485696,-0.8082224
663115,0.7547509
975348,0.38551176
699754,0.05933903
731800,1.0833805
429044,0.17684439
265287,-2.081117
233809,1.2471814
899421,-0.009568185
373214,-0.17286555
476584,-1.5600163
201128,0.72697496
849474,-2.1196544
479416,-1.190571
583800,2.0329378
439552,-0.88760525
190253,-2.3585267
253237,0.19354555
800530,1.3702279
746916,0.07274622
207444,2.5046039
937638,-0.9102217
11670,2.4168525
251110,0.8570597
963398,-1.3204083
643192,-0.5007113
640738,-1.2770462
232274,-2.0301604
871022,0.6228144
858649,0.14517811
345369,1.4436386
760713,-1.8833251
145743,-2.360874
539948,0.15432894
210187,-0.27972764
872853,1.2422183
379090,1.5555158
929958,-1.3161947
339254,1.2757398
905816,1.9821572
740800,-0.35322866
571932,-1.5586501
191963,-0.87589
300259,0.45748264
45090,1.3317691
880549,-2.4128933
673802,0.024215609
470161,1.9380162
842420,-0.57677794
838845,-1.2704203
518095,-0.66143227
246963,0.41867888
714112,-0.852211
473759,-1.7957126
583901,0.8778102
879259,-1.2642024
421812,-0.014985159
370548,2.4373517
137224,1.6139954
867053,2.2563086
184952,-0.6683746
460658,1.6910849
873702,-0.82009876
569134,1.1699255
728206,-1.4723178
219942,0.9229553
452500,0.38634813
133137,-1.6614848
483777,-0.39717782
891178,-0.45172277
839618,0.93985784
509678,-1.191679
494831,0.9088329
681880,0.122938976
908094,0.7133467
355908,-1.3245606
715643,0.11617915
915624,-1.0923648
479619,0.6620491
348846,1.9689664
491430,0.7103734
786713,1.7514336
428722,-0.30607057
474201,0.3207208
750326,-0.6253334
375394,0.037949264
441142,0.9007232
803606,0.5833672
581757,0.3343566
317267,-0.6403918
838082,-1.2563052
849895,0.49485064
505484,0.7503247
441942,-1.8867925
89815,1.4033307
570342,-0.7635778
32010,-2.2874634
438236,1.0622671
875443,-0.061775383
674436,-0.9244394
999464,2.287802
270793,0.68881965
542536,1.3252665
664897,-0.48641354
12235,-0.38642582
800800,-1.8994174
811869,-0.5295104
13922,2.2078328
223944,3.039949
773577,0.79775846
424529,2.0493765
721618,0.5302031
273341,-0.7990984
600752,-1.0510362
984271,0.63474274
442570,-0.8312863
571116,-2.6657715
262091,-3.0136857
659296,-0.6685644
979290,0.17598069
120567,0.54583335
111388,0.020425692
339999,2.366293
411700,0.6117932
152344,-2.01191
132688,0.33307287
114234,-0.9610255
469595,0.2867478
714034,-0.8567877
860716,0.36740282
190399,-2.209673
993090,0.22916731
387803,-0.34473562
706716,-0.9880626
356377,-2.0821261
640865,-2.3996851
114610,1.2430028
861289,-0.16534889
933353,1.1608536
562112,-1.4092108
154676,-0.17057352
437739,-2.1898224
356663,1.2841668
666368,2.0036776
258440,1.118358
781204,2.9360075
406662,-3.1701303
173742,1.6992021
813703,-1.3151234
652,-2.6520069
601968,1.5625522
421056,-1.9275708
278579,-1.8087361
399803,-0.5521365
459986,-0.05324003
96394,0.7158053
838300,1.6843802
659281,1.5176955
50784,-0.78713834
501935,1.7024946
724543,0.06577152
264681,1.0124978
859776,-1.7247571
895220,1.0378219
996879,1.0336272
163077,-1.6840656
963435,0.017429166
661316,1.4838331
379473,-1.5479001
486781,1.243446
395621,-1.3496075
53572,0.0034788698
830434,-1.1786242
959332,-1.0707579
929836,-0.73918027
135767,1.0034266
367840,1.3654063
61808,-0.05847922
214098,3.0530279
722155,-1.589041
770606,-0.7182872
127864,1.1055382
807693,3.0239587
32346,0.42657495
313287,-1.399826
258220,0.11618781
244204,-0.103473604
629151,1.9809848
786172,-1.6268646
319652,-1.0758116
609554,-0.34055793
501931,-0.62839043
566164,-1.8176022
836716,-0.1017721
432943,0.6799741
268793,0.841751
922168,0.395786
665402,1.062921
387578,-1.2769175
419224,0.9286945
508707,2.5864549
427077,1.5131707
691701,-0.47393063
919278,1.5726593
116889,0.85697544
306286,-0.3113398
18466,3.5939734
853573,-0.99058646
445785,-3.4106097
721301,0.6729264
797755,0.630996
112619,-1.6967485
77328,2.2691493
731166,-0.45996442
613533,-0.40212762
308106,0.01563865
773925,-1.4071019
384751,-0.31495577
41137,-0.646335
243719,-0.75547826
129042,1.8020421
642641,0.9339647
557652,-0.7068113
449987,1.0208887
652184,-0.37915856
617616,-1.7084594
19498,1.3595984
106814,-1.1594827
704538,0.0423854
518825,-0.1854864
67233,-2.3180048
836151,0.97910815
632148,-2.2660093
520918,-0.88931113
644261,-0.3565507
634843,-0.81211686
198373,0.8516649
765618,0.31844777
994063,-2.6229157
816714,0.8065815
350865,-2.5836153
891625,-1.9265206
218967,1.0611687
659187,0.52215713
937674,0.9484944
717578,1.6749463
942452,-1.5701271
250127,0.6090966
316059,3.1779306
944421,-1.2697476
146542,2.132983
223571,-0.34318566
24773,1.8850564
133035,2.832743
340967,1.0524251
664757,-1.0255389
86876,-1.1437907
772903,0.34658158
809700,-1.7099622
291692,1.4352233
699582,1.3931408
904222,0.38299206
997957,1.2791997
382973,-2.0863957
796788,-0.456985
671674,1.8384898
58561,-0.45055363
558833,0.6825996
750190,1.7087833
646331,-2.1101365
455953,-0.2144132
997253,-0.98913646
174167,0.92105573
644106,-0.1826537
991381,-1.6275721
321907,1.5203888
51888,2.322034
231506,-2.1068487
532764,1.2820672
609956,0.9588548
720625,-1.0904542
309596,-0.9519042
676568,1.7759571
698030,2.5335033
477538,1.5922656
58166,-1.2347331
432261,-1.0451899
74831,-1.2795596
936151,0.74750364
761740,-2.1738334
822803,1.8562889
685027,1.0583651
883086,0.79272926
398668,2.9599917
945900,0.27064228
736265,1.2903776
154594,-1.1254833
377598,-0.73209643
384398,-1.0308757
458501,-0.8009284
17175,-1.314261
768798,-1.5064502
356767,-2.3578565
622527,-1.5896361
218656,1.597643
145927,0.0014644265
889817,-0.7755971
996850,-0.52167326
690162,0.16090527
60952,-1.6881258
849759,-0.34347838
589511,0.45188373
638746,-0.3108492
769427,0.5165864
233875,2.0247383
296832,0.30436224
239670,-0.9785906
154779,0.6624702
410802,-1.4037657
269881,0.3986684
813310,1.7135077
630784,2.3704395
999959,1.2565122
400643,-1.4428506
137309,-1.5072134
742123,-1.7724228
880765,0.27758563
846123,-1.1915078
842461,-0.12815857
445120,0.5213597
260450,-0.6549261
521773,1.2498145
745921,2.1263504
9483,0.29554054
72156,2.5601745
824208,-0.68464565
908466,1.2895439
88383,1.2863557
188643,-1.6165807
907352,-1.233228
364773,0.19269179
789189,-0.67272633
109691,-1.1812758
581301,-0.2106694
659608,-2.358029
179990,-0.96734166
521303,0.4342307
827224,-1.992717
514503,0.374745
614575,0.2443893
774622,1.584041
348505,-0.26084712
598355,-1.0654359
513154,0.9260968
60535,-0.5139141
248560,-0.6797026
497039,-0.67706025
760922,2.5689106
22915,0.56632715
183756,1.4277979
667782,-0.63878167
604556,-0.26250398
592930,0.41787037
315520,1.3462938
311009,2.1079779
643520,-0.63038576
488550,1.8879614
382914,0.68212
644993,-0.037941888
108162,-0.7876293
530201,1.9896158
388834,0.73535925
662430,-0.87569654
312860,-0.48807564
647564,0.47507185
200310,-2.5450985
507334,-1.3149191
241830,1.8380992
365723,1.1685153
376855,1.307123
373684,1.1100165
743603,-0.47986597
678377,1.1227021
494469,0.9616189
686130,1.0671613
305693,0.5904557
275917,-1.0030122
512680,1.0986781
837054,-1.9601982
191516,-1.9216317
446565,1.0565506
65372,3.4190273
871568,-2.3153849
994791,-1.0367599
439615,0.67010635
890813,0.0018351078
415772,-1.0214428
954201,-1.2435303
459639,-0.78664064
652795,1.628826
311659,1.5590844
372130,-1.280982
215362,1.2834251
623099,0.7437888
525202,-0.4896418
44420,-0.17212227
15940,0.17703874
478331,-2.139504
217543,0.2237783
717925,2.0100746
773763,0.5108051
894680,1.2778774
402191,-1.1287786
700112,3.2344003
68002,-0.39545995
187386,-0.26041096
158647,0.4845543
455020,0.22224551
926335,-0.35845512
568472,-0.81647277
981433,-2.1310527
308953,-0.9798504
172382,0.64687157
953156,1.44167
103321,-1.1009856
988799,-1.2818923
393815,-2.8950608
789405,-0.72223306
947013,-0.5912168
489299,1.3927071
203444,-0.33979446
422088,0.639644
673470,1.0646753
198265,-2.1607857
351160,1.3657949
541791,-1.9390061
315336,1.3718522
351946,-1.3969738
565997,-0.5694308
122370,1.0930799
169049,3.1085901
774919,0.74401313
338683,0.85483354
594575,2.052911
811107,1.3891623
449610,-1.1283362
696680,-1.6251695
340240,0.22818205
992858,-1.2254847
383483,-0.20246774
262174,0.9043298
441337,-0.4619679
677857,-1.679014
7100,0.56866187
837841,-0.23828436
44717,-1.2443696
875699,-0.8580369
950737,0.7619167
811249,-2.3213181
720859,-2.3077264
767019,0.9342725
122633,-0.8746419
410011,0.6767677
292807,-1.804716
226500,-0.54186445
571390,0.7244703
27949,2.7669454
962287,0.09563875
345918,-1.5838478
685115,0.7595249
595104,-0.9603263
